SapOrderNumber,ItemNumber,KVP,Outers,CorrespondingCartons,CorrespondingOuters,CorrespondingPackages,PackagesPerOuter,InternationalArticleNumberForOuter,MaterialNumber,ParentItemNumber,InternationalArticleNumberForMastercase,OuterPerMastercase,CorrespondingMastercases,CorrespondingPallets,MastercasePerPallet,VolumeInMTQ,MaterialGroup,MaterialType,TPDIndicator,OUT,VolInThKg,PlannedDate,IsReturnDelivery,IsDeleted
3202612783,000020,108.0,32,2,0,0,12,4031300296790,10186704,,4031300297186,16,2,0,48,0.05620000000000001,,,,,,07.11.2023,False,False
3202612783,000030,96.0,120,6,0,0,8,4031300297957,10179951,,4031300298435,20,6,0,42,0.192894,,,,,,07.11.2023,False,False
3202612783,000040,96.0,40,2,0,0,8,4031300297902,10187140,,4031300298381,20,2,0,42,0.06429800000000001,,,,,,07.11.2023,False,False
3202612783,000050,78.0,25,1,0,0,10,4031300296233,10179952,,4031300296417,25,1,0,42,0.029541,,,,,,07.11.2023,False,False
3202612783,000060,96.0,140,7,0,0,8,4031300297780,10186615,,4031300298268,20,7,0,42,0.143941,,,,,,07.11.2023,False,False
3202612783,000070,96.0,40,2,0,0,8,4031300297636,10186587,,4031300298114,20,2,0,42,0.06429800000000001,,,,,,07.11.2023,False,False
3202612784,000010,60.0,18,1,0,0,10,4031300284933,10185724,,4031300285169,18,1,0,32,0.040142592,,,,,,07.11.2023,False,False
3202612785,000010,78.0,25,1,0,0,10,4031300288450,10173199,,4031300288474,25,1,0,42,0.030865,,,,,,07.11.2023,False,False
3202612785,000020,79.2,20,1,0,0,8,4031300300732,10186911,,4031300300756,20,1,0,42,0.032149000000000004,,,,,,07.11.2023,False,False
3202612785,000030,87.0,25,1,0,0,10,4031300295076,10177125,,4031300295496,25,1,0,36,0.0354,,,,,,07.11.2023,False,False
3202612785,000040,82.0,25,1,0,0,10,4031300295113,10177149,,4031300295533,25,1,0,42,0.029541,,,,,,07.11.2023,False,False
3202612785,000050,108.0,16,1,0,0,12,4031300297063,10179902,,4031300297452,16,1,0,48,0.028530999999999997,,,,,,07.11.2023,False,False
3202612785,000060,82.0,25,1,0,0,10,4031300295854,10177129,,4031300295991,25,1,0,42,0.029541,,,,,,07.11.2023,False,False
3202612785,000070,82.0,5,0,5,0,10,4031300295892,10181629,,4031300296035,25,0,0,42,0.005665,,,,,,07.11.2023,False,False
3202612785,000080,82.0,50,2,0,0,10,4031300295816,10186694,,4031300295953,25,2,0,42,0.059082,,,,,,07.11.2023,False,False
3202612785,000090,60.0,25,1,0,0,3,4031300296929,10186803,,4031300297315,25,1,0,49,0.025373,,,,,,07.11.2023,False,False
3202612785,000100,105.0,20,1,0,0,6,4031300296875,10187572,,4031300297261,20,1,0,42,0.033852,,,,,,07.11.2023,False,False
3202612785,000110,104.0,20,1,0,0,8,4031300296851,10186786,,4031300297247,20,1,0,42,0.032149000000000004,,,,,,07.11.2023,False,False
3202612785,000120,80.0,420,21,0,0,8,4031300301876,10187692,,4031300301890,20,21,0,42,0.632625,,,,,,07.11.2023,False,False
3202612785,000130,58.5,325,13,0,0,3,4031300297834,10189149,,4031300298312,25,13,0,49,0.391625,,,,,,07.11.2023,False,False
3202612785,000140,99.0,100,5,0,0,6,4031300297803,10189159,,4031300298282,20,5,0,42,0.160745,,,,,,07.11.2023,False,False
3202612785,000150,80.0,320,16,0,0,8,4031300301869,10187672,,4031300301883,20,16,0,42,0.482,,,,,,07.11.2023,False,False
3202612785,000160,58.5,300,12,0,0,3,4031300297681,10189148,,4031300298169,25,12,0,49,0.385788,,,,,,07.11.2023,False,False
3202612785,000170,99.0,80,4,0,0,6,4031300297650,10187573,,4031300298138,20,4,0,42,0.135408,,,,,,07.11.2023,False,False
3202612785,000180,82.0,100,4,0,0,10,4031300295298,10178602,,4031300295717,25,4,0,56,0.105424,,,,,,07.11.2023,False,False
3202612785,000190,82.0,50,2,0,0,10,4031300295335,10178619,,4031300295755,25,2,0,56,0.055062,,,,,,07.11.2023,False,False
3202612786,000010,49.95,40,10,0,0,1,4031300301906,10188936,,4031300301913,4,10,0,40,0.3,,,,,,07.11.2023,False,False
3202613200,000010,49.2,30,1,0,0,6,4031300283783,10185733,,4031300284117,30,1,0,23,0.0467232,,,,,,07.11.2023,False,False
3202613200,000020,37.2,30,1,0,0,6,4031300284278,10185680,,4031300284445,30,1,0,23,0.0467232,,,,,,07.11.2023,False,False
3202613200,000030,39.6,60,2,0,0,6,4031300283820,10185735,,4031300284155,30,2,0,23,0.0934464,,,,,,07.11.2023,False,False
3202613200,000040,49.2,5,0,5,0,6,4031300283707,10185704,,4031300284032,30,0,0,23,0.007345000000000001,,,,,,07.11.2023,False,False
3202613200,000050,39.6,30,1,0,0,6,4031300284193,10185741,,4031300284360,30,1,0,23,0.0467232,,,,,,07.11.2023,False,False
3202613200,000060,29.95,24,4,0,0,1,4031300283400,10186059,,4031300283516,6,4,0,42,0.108,,,,,,07.11.2023,False,False
3202613200,000070,59.95,40,10,0,0,1,4031300299845,10186065,,4031300299876,4,10,0,40,0.331,,,,,,07.11.2023,False,False
3202613200,000080,79.8,6,1,0,0,4,4031300300541,10186180,,4031300300572,6,1,0,35,0.033100000000000004,,,,,,07.11.2023,False,False
3202613200,000090,29.95,30,5,0,0,1,4031300299883,10188935,,4031300299944,6,5,0,28,0.175185,,,,,,07.11.2023,False,False
3202613200,000100,59.95,28,7,0,0,1,4031300299845,10186065,,4031300299876,4,7,0,40,0.23170000000000002,,,,,,07.11.2023,False,False
3202613200,000110,39.95,30,3,0,0,1,4031300283196,10186211,,4031300283295,10,3,0,35,0.09930000000000001,,,,,,07.11.2023,False,False
3202613201,000010,82.0,25,1,0,0,10,4031300295113,10177149,,4031300295533,25,1,0,42,0.029541,,,,,,07.11.2023,False,False
3202613201,000020,79.8,6,1,0,0,4,4031300300541,10186180,,4031300300572,6,1,0,35,0.033100000000000004,,,,,,07.11.2023,False,False
3202613201,000030,39.6,30,1,0,0,6,4031300283820,10185735,,4031300284155,30,1,0,23,0.0467232,,,,,,07.11.2023,False,False
3202613201,000040,80.0,40,2,0,0,8,4031300301876,10187692,,4031300301890,20,2,0,42,0.06025,,,,,,07.11.2023,False,False
3202613201,000050,64.75,6,1,0,0,5,4031300300237,10186248,,4031300300244,6,1,0,35,0.033100000000000004,,,,,,07.11.2023,False,False
3202613201,000060,39.6,30,1,0,0,6,4031300284193,10185741,,4031300284360,30,1,0,23,0.0467232,,,,,,07.11.2023,False,False
3202613201,000070,29.95,6,1,0,0,1,4031300283400,10186059,,4031300283516,6,1,0,42,0.027,,,,,,07.11.2023,False,False
3202613201,000080,80.0,840,42,0,0,8,4031300296837,10186802,,4031300297223,20,0,1,42,1.711,,,,,,07.11.2023,False,False
3202613201,000090,79.8,6,1,0,0,4,4031300282786,10186200,,4031300283066,6,1,0,35,0.033100000000000004,,,,,,07.11.2023,False,False
3202613202,000010,82.0,25,1,0,0,10,4031300295854,10177129,,4031300295991,25,1,0,42,0.029541,,,,,,07.11.2023,False,False
3202613202,000020,78.0,25,1,0,0,10,4031300295199,10178580,,4031300295618,25,1,0,42,0.029541,,,,,,07.11.2023,False,False
3202613202,000030,78.0,25,1,0,0,10,4031300296172,10187129,,4031300296356,25,1,0,42,0.029541,,,,,,07.11.2023,False,False
3202613202,000040,78.0,25,1,0,0,10,4031300296219,10187148,,4031300296394,25,1,0,42,0.029541,,,,,,07.11.2023,False,False
3202613202,000050,108.0,16,1,0,0,12,4031300297025,10179889,,4031300297414,16,1,0,48,0.028530999999999997,,,,,,07.11.2023,False,False
3202613202,000060,82.0,23,0,23,0,10,4031300295830,10177128,,4031300295977,25,0,0,42,0.049864000000000006,,,,,,07.11.2023,False,False
3202613202,000070,80.0,20,1,0,0,8,4031300301876,10187692,,4031300301890,20,1,0,42,0.030125,,,,,,07.11.2023,False,False
3202613202,000080,85.0,50,2,0,0,10,4031300295052,10177134,,4031300295472,25,2,0,42,0.059082,,,,,,07.11.2023,False,False
3202613202,000090,96.0,5,0,5,0,8,4031300297902,10187140,,4031300298381,20,0,0,42,0.00774,,,,,,07.11.2023,False,False
3202613202,000100,108.0,2,0,2,0,12,4031300296936,10187046,,4031300297322,16,0,0,48,0.003354,,,,,,07.11.2023,False,False
3202613202,000110,80.0,20,1,0,0,8,4031300297087,10179850,,4031300297476,20,1,0,42,0.030125,,,,,,07.11.2023,False,False
3202613202,000120,87.0,5,0,5,0,10,4031300295076,10177125,,4031300295496,25,0,0,36,0.006634999999999999,,,,,,07.11.2023,False,False
3202613202,000130,82.0,25,1,0,0,10,4031300295311,10178603,,4031300295731,25,1,0,56,0.027531,,,,,,07.11.2023,False,False
3202613202,000140,105.0,20,1,0,0,6,4031300296875,10187572,,4031300297261,20,1,0,42,0.033852,,,,,,07.11.2023,False,False
3202613202,000150,78.0,15,0,15,0,10,4031300288450,10173199,,4031300288474,25,0,0,42,0.016695,,,,,,07.11.2023,False,False
3202613202,000160,82.0,50,2,0,0,10,4031300295335,10178619,,4031300295755,25,2,0,56,0.055062,,,,,,07.11.2023,False,False
3202613202,000170,82.0,75,3,0,0,10,4031300295816,10186694,,4031300295953,25,3,0,42,0.08862300000000001,,,,,,07.11.2023,False,False
3202613202,000180,80.0,80,4,0,0,8,4031300296813,10186705,,4031300297209,20,4,0,42,0.1205,,,,,,07.11.2023,False,False
3202613202,000190,80.0,40,2,0,0,8,4031300297049,10179892,,4031300297438,20,2,0,42,0.06025,,,,,,07.11.2023,False,False
3202613202,000200,80.0,20,1,0,0,8,4031300296950,10186805,,4031300297346,20,1,0,42,0.030125,,,,,,07.11.2023,False,False
3202613202,000210,80.0,40,2,0,0,8,4031300301869,10187672,,4031300301883,20,2,0,42,0.06025,,,,,,07.11.2023,False,False
3202613202,000220,82.0,25,1,0,0,10,4031300295878,10177138,,4031300296011,25,1,0,42,0.029541,,,,,,07.11.2023,False,False
3202613202,000230,60.0,125,5,0,0,3,4031300296929,10186803,,4031300297315,25,5,0,49,0.126865,,,,,,07.11.2023,False,False
3202613202,000240,82.0,200,8,0,0,10,4031300295298,10178602,,4031300295717,25,8,0,56,0.210848,,,,,,07.11.2023,False,False
3202613230,000010,0.0,1,1,0,0,1,,75009821,,,1,0,1,1,0.0323,ZEB551217,ZUNB,N,,,08.11.2023,True,False
3202613231,000010,0.0,1,1,0,0,1,,75009821,,,1,0,1,1,0.0323,ZEB551217,ZUNB,N,,,08.11.2023,True,False
3202613232,000010,0.0,5,5,0,0,1,,75009821,,,1,0,5,1,0.1615,ZEB551217,ZUNB,N,,,08.11.2023,True,False
3202613280,000010,58.0,50,1,0,0,10,4031300294833,10177863,,4031300294840,50,1,0,21,0.0451369,,,,,,07.11.2023,False,False
3202613510,000010,24.95,1080,60,0,0,1,4031300283165,10186194,,4031300283264,18,0,2,30,3.562,,,,,,08.11.2023,False,False
3202613510,000020,88.0,840,42,0,0,8,4031300297612,10186894,,4031300298091,20,0,1,42,1.711,,,,,,08.11.2023,False,False
3202613510,000030,88.0,840,42,0,0,8,4031300297773,10189109,,4031300298251,20,0,1,42,1.711,,,,,,08.11.2023,False,False
3202613510,000040,108.0,128,8,0,0,12,4031300297940,10187107,,4031300298428,16,8,0,48,0.22824799999999998,,,,,,08.11.2023,False,False
3202613511,000010,108.0,656,41,0,0,12,4031300297575,10186224,,4031300298053,16,41,0,48,1.4512770000000002,,,,,,08.11.2023,False,False
3202613511,000020,108.0,672,42,0,0,12,4031300297735,10186195,,4031300298213,16,42,0,48,1.239168,,,,,,08.11.2023,False,False
3202613512,000010,39.6,30,1,0,0,6,4031300283820,10185735,,4031300284155,30,1,0,23,0.0467232,,,,,,08.11.2023,False,False
3202613512,000020,37.2,30,1,0,0,6,4031300284315,10185721,,4031300284483,30,1,0,23,0.0467232,,,,,,08.11.2023,False,False
3202613512,000030,78.0,25,1,0,0,10,4031300296097,10186592,,4031300296271,25,1,0,42,0.029541,,,,,,08.11.2023,False,False
3202613512,000040,49.2,30,1,0,0,6,4031300283783,10185733,,4031300284117,30,1,0,23,0.0467232,,,,,,08.11.2023,False,False
3202613512,000050,58.5,50,2,0,0,3,4031300297834,10189149,,4031300298312,25,2,0,49,0.06025,,,,,,08.11.2023,False,False
3202613512,000060,7.5,10,1,0,0,5,4031300063279,50063261,,4031300063316,10,1,0,20,0.06720000000000001,,,,,,08.11.2023,False,False
3202613512,000070,108.0,16,1,0,0,12,4031300297735,10186195,,4031300298213,16,1,0,48,0.029504000000000002,,,,,,08.11.2023,False,False
3202613512,000080,105.0,1,0,1,0,6,4031300296974,10187566,,4031300297360,20,0,0,42,0.001579,,,,,,08.11.2023,False,False
3202613512,000090,99.0,5,0,5,0,6,4031300297650,10189171,,4031300298138,20,0,0,42,0.007895,,,,,,08.11.2023,False,False
3202613512,000100,96.0,20,1,0,0,8,4031300297636,10186587,,4031300298114,20,1,0,42,0.032149000000000004,,,,,,08.11.2023,False,False
3202613512,000110,78.0,25,1,0,0,10,4031300295199,10178580,,4031300295618,25,1,0,42,0.029541,,,,,,08.11.2023,False,False
3202613512,000120,80.0,20,1,0,0,8,4031300297087,10179850,,4031300297476,20,1,0,42,0.030125,,,,,,08.11.2023,False,False
3202613512,000130,29.0,25,1,0,0,10,4031300279939,10170724,,4031300279977,25,1,0,36,0.03946578,,,,,,08.11.2023,False,False
3202613512,000140,99.0,20,1,0,0,6,4031300297650,10187573,,4031300298138,20,1,0,42,0.033852,,,,,,08.11.2023,False,False
3202613512,000150,58.5,9,0,9,0,3,4031300297681,10189148,,4031300298169,25,0,0,49,0.00819,,,,,,08.11.2023,False,False
3202613512,000160,82.0,25,1,0,0,10,4031300295298,10178602,,4031300295717,25,1,0,56,0.026356,,,,,,08.11.2023,False,False
3202613512,000170,80.0,40,2,0,0,8,4031300296813,10186705,,4031300297209,20,2,0,42,0.06025,,,,,,08.11.2023,False,False
3202613512,000180,82.0,25,1,0,0,10,4031300295335,10178619,,4031300295755,25,1,0,56,0.027531,,,,,,08.11.2023,False,False
3202613512,000190,39.6,30,1,0,0,6,4031300284230,10185739,,4031300284407,30,1,0,23,0.0467232,,,,,,08.11.2023,False,False
3202613512,000200,39.6,30,1,0,0,6,4031300284193,10185741,,4031300284360,30,1,0,23,0.0467232,,,,,,08.11.2023,False,False
3202613512,000210,24.95,18,1,0,0,1,4031300283165,10186194,,4031300283264,18,1,0,30,0.033100000000000004,,,,,,08.11.2023,False,False
3202613512,000220,99.0,20,1,0,0,6,4031300297803,10189159,,4031300298282,20,1,0,42,0.032149000000000004,,,,,,08.11.2023,False,False
3202613512,000230,78.0,25,1,0,0,10,4031300296172,10187129,,4031300296356,25,1,0,42,0.029541,,,,,,08.11.2023,False,False
3202613512,000240,108.0,16,1,0,0,12,4031300296790,10186704,,4031300297186,16,1,0,48,0.028100000000000003,,,,,,08.11.2023,False,False
3202613512,000250,33.0,30,1,0,0,6,4031300285329,10179241,,4031300285909,30,1,0,23,0.0467232,,,,,,08.11.2023,False,False
3202613513,000010,85.0,25,1,0,0,10,4031300295052,10177134,,4031300295472,25,1,0,42,0.029541,,,,,,08.11.2023,False,False
3202613513,000020,78.0,10,0,10,0,10,4031300295199,10178580,,4031300295618,25,0,0,42,0.011080000000000001,,,,,,08.11.2023,False,False
3202613513,000030,108.0,25,1,9,0,12,4031300297025,10179889,,4031300297414,16,1,0,48,0.043623999999999996,,,,,,08.11.2023,False,False
3202613513,000040,80.0,20,1,0,0,8,4031300296813,10186705,,4031300297209,20,1,0,42,0.030125,,,,,,08.11.2023,False,False
3202613513,000050,82.0,25,1,0,0,10,4031300295816,10186694,,4031300295953,25,1,0,42,0.029541,,,,,,08.11.2023,False,False
3202613513,000060,82.0,25,1,0,0,10,4031300295113,10177149,,4031300295533,25,1,0,42,0.029541,,,,,,08.11.2023,False,False
3202613514,000010,82.0,50,2,0,0,10,4031300295816,10186694,,4031300295953,25,2,0,42,0.059082,,,,,,08.11.2023,False,False
3202613514,000020,94.4,120,6,0,0,8,4031300297148,10186788,,4031300297537,20,6,0,42,0.18075,,,,,,08.11.2023,False,False
3202613514,000030,108.0,32,2,0,0,12,4031300297575,10186224,,4031300298053,16,2,0,48,0.070794,,,,,,08.11.2023,False,False
3202613514,000040,108.0,16,1,0,0,12,4031300297940,10187107,,4031300298428,16,1,0,48,0.028530999999999997,,,,,,08.11.2023,False,False
3202613514,000050,82.0,25,1,0,0,10,4031300295298,10178602,,4031300295717,25,1,0,56,0.026356,,,,,,08.11.2023,False,False
3202613514,000060,88.0,60,3,0,0,8,4031300297773,10189109,,4031300298251,20,3,0,42,0.10619100000000001,,,,,,08.11.2023,False,False
3202613514,000070,94.4,20,1,0,0,8,4031300300862,10187003,,4031300300886,20,1,0,42,0.032149000000000004,,,,,,08.11.2023,False,False
3202613514,000080,88.0,80,4,0,0,8,4031300297612,10186894,,4031300298091,20,4,0,42,0.12859600000000002,,,,,,08.11.2023,False,False
3202613514,000090,99.0,40,2,0,0,6,4031300297650,10187573,,4031300298138,20,2,0,42,0.067704,,,,,,08.11.2023,False,False
3202613514,000100,94.4,80,4,0,0,8,4031300300855,10186916,,4031300300879,20,4,0,42,0.12859600000000002,,,,,,08.11.2023,False,False
3202613515,000010,80.0,100,5,0,0,8,4031300301876,10187692,,4031300301890,20,5,0,42,0.150625,,,,,,08.11.2023,False,False
3202613516,000010,29.95,84,14,0,0,1,4031300283400,10186059,,4031300283516,6,14,0,42,0.378,,,,,,08.11.2023,False,False
3202613517,000010,7.5,200,20,0,0,5,4031300063279,50063261,,4031300063316,10,0,1,20,1.91,,,,,,08.11.2023,False,False
3202613517,000020,7.5,200,20,0,0,5,4031300063286,50063231,,4031300063323,10,0,1,20,1.91,,,,,,08.11.2023,False,False
3202613517,000030,7.5,200,20,0,0,5,4031300094723,50063290,,4031300094747,10,0,1,20,1.91,,,,,,08.11.2023,False,False
3202613517,000040,33.0,180,6,0,0,6,4031300285329,10179241,,4031300285909,30,6,0,23,0.28033919999999996,,,,,,08.11.2023,False,False
3202613517,000050,29.0,900,36,0,0,10,4031300279953,10170734,,4031300279991,25,0,1,36,1.884,,,,,,08.11.2023,False,False
3202613517,000060,94.4,840,42,0,0,8,4031300297148,10186788,,4031300297537,20,0,1,42,1.711,,,,,,08.11.2023,False,False
3202613517,000070,108.0,768,48,0,0,12,4031300297025,10179889,,4031300297414,16,0,1,48,1.918,,,,,,08.11.2023,False,False
3202613517,000080,88.0,840,42,0,0,8,4031300297773,10189109,,4031300298251,20,0,1,42,1.711,,,,,,08.11.2023,False,False
3202613517,000090,82.0,400,16,0,0,10,4031300295311,10178603,,4031300295731,25,16,0,56,0.440496,,,,,,08.11.2023,False,False
3202613517,000100,101.6,840,42,0,0,8,4031300300794,10186898,,4031300300831,20,0,1,42,1.918,,,,,,08.11.2023,False,False
3202613517,000110,101.6,840,42,0,0,8,4031300300770,10186890,,4031300300817,20,0,1,42,1.918,,,,,,08.11.2023,False,False
3202613517,000120,29.95,252,42,0,0,1,4031300283400,10186059,,4031300283516,6,0,1,42,1.924,,,,,,08.11.2023,False,False
3202613518,000010,88.0,40,2,0,0,8,4031300297612,10186894,,4031300298091,20,2,0,42,0.06429800000000001,,,,,,08.11.2023,False,False
3202613518,000020,80.0,40,2,0,0,8,4031300296813,10186705,,4031300297209,20,2,0,42,0.06025,,,,,,08.11.2023,False,False
3202613519,000010,29.0,150,6,0,0,10,4031300279939,10170724,,4031300279977,25,6,0,36,0.23679467999999998,,,,,,08.11.2023,False,False
3202613519,000020,29.0,150,6,0,0,10,4031300279953,10170734,,4031300279991,25,6,0,36,0.23679467999999998,,,,,,08.11.2023,False,False
3202613519,000030,24.95,540,30,0,0,1,4031300283127,10186201,,4031300283226,18,0,1,30,1.781,,,,,,08.11.2023,False,False
3202613519,000040,24.95,540,30,0,0,1,4031300283165,10186194,,4031300283264,18,0,1,30,1.781,,,,,,08.11.2023,False,False
3202613519,000050,39.95,350,35,0,0,1,4031300283196,10186211,,4031300283295,10,0,1,35,1.987,,,,,,08.11.2023,False,False
3202613519,000060,29.95,504,84,0,0,1,4031300283400,10186059,,4031300283516,6,0,2,42,3.848,,,,,,08.11.2023,False,False
3202613519,000070,33.0,180,6,0,0,6,4031300285329,10179241,,4031300285909,30,6,0,23,0.28033919999999996,,,,,,08.11.2023,False,False
3202613519,000080,82.0,175,7,0,0,10,4031300295816,10186694,,4031300295953,25,7,0,42,0.206787,,,,,,08.11.2023,False,False
3202613519,000090,78.0,175,7,0,0,10,4031300296219,10187148,,4031300296394,25,7,0,42,0.206787,,,,,,08.11.2023,False,False
3202613519,000100,108.0,128,8,0,0,12,4031300296790,10186704,,4031300297186,16,8,0,48,0.22480000000000003,,,,,,08.11.2023,False,False
3202613519,000110,80.0,20,1,0,0,8,4031300296950,10186805,,4031300297346,20,1,0,42,0.030125,,,,,,08.11.2023,False,False
3202613519,000120,80.0,140,7,0,0,8,4031300297049,10179892,,4031300297438,20,7,0,42,0.210875,,,,,,08.11.2023,False,False
3202613519,000130,94.4,280,14,0,0,8,4031300297148,10186788,,4031300297537,20,14,0,42,0.42175,,,,,,08.11.2023,False,False
3202613519,000140,108.0,768,48,0,0,12,4031300297575,10186224,,4031300298053,16,0,1,48,1.918,,,,,,08.11.2023,False,False
3202613519,000150,88.0,840,42,0,0,8,4031300297612,10186894,,4031300298091,20,0,1,42,1.711,,,,,,08.11.2023,False,False
3202613519,000160,59.95,160,40,0,0,1,4031300299845,10186065,,4031300299876,4,0,1,40,1.757,,,,,,08.11.2023,False,False
3202613519,000170,79.8,42,7,0,0,4,4031300300541,10186180,,4031300300572,6,7,0,35,0.23170000000000002,,,,,,08.11.2023,False,False
3202613519,000180,7.5,400,40,0,0,5,4031300094723,50063290,,4031300094747,10,0,2,20,3.82,,,,,,08.11.2023,False,False
3202613520,000010,29.0,150,6,0,0,10,4031300279939,10170724,,4031300279977,25,6,0,36,0.23679467999999998,,,,,,08.11.2023,False,False
3202613520,000020,29.0,150,6,0,0,10,4031300279953,10170734,,4031300279991,25,6,0,36,0.23679467999999998,,,,,,08.11.2023,False,False
3202613520,000030,79.8,42,7,0,0,4,4031300282786,10186200,,4031300283066,6,7,0,35,0.23170000000000002,,,,,,08.11.2023,False,False
3202613520,000040,24.95,540,30,0,0,1,4031300283165,10186194,,4031300283264,18,0,1,30,1.781,,,,,,08.11.2023,False,False
3202613520,000050,33.0,180,6,0,0,6,4031300285329,10179241,,4031300285909,30,6,0,23,0.28033919999999996,,,,,,08.11.2023,False,False
3202613520,000060,82.0,175,7,0,0,10,4031300295816,10186694,,4031300295953,25,7,0,42,0.206787,,,,,,08.11.2023,False,False
3202613520,000070,82.0,25,1,0,0,10,4031300295854,10177129,,4031300295991,25,1,0,42,0.029541,,,,,,08.11.2023,False,False
3202613520,000080,78.0,175,7,0,0,10,4031300296134,10186598,,4031300296318,25,7,0,42,0.206787,,,,,,08.11.2023,False,False
3202613520,000090,78.0,175,7,0,0,10,4031300296219,10187148,,4031300296394,25,7,0,42,0.206787,,,,,,08.11.2023,False,False
3202613520,000100,108.0,128,8,0,0,12,4031300297025,10179889,,4031300297414,16,8,0,48,0.22824799999999998,,,,,,08.11.2023,False,False
3202613520,000110,94.4,140,7,0,0,8,4031300297148,10186788,,4031300297537,20,7,0,42,0.210875,,,,,,08.11.2023,False,False
3202613520,000120,88.0,840,42,0,0,8,4031300297612,10186894,,4031300298091,20,0,1,42,1.711,,,,,,08.11.2023,False,False
